Previous_Day_Sales,Customers,Promotion,Is_Weekend,Food_Category,Sales,Food_Category_enc
301.0,143.0,0.0,0,Mcnuggets,212.0,5
215.0,152.0,,0,Breakfast,302.0,1
470.0,109.0,0.0,1,Breakfast,292.0,1
420.0,163.0,0.0,1,Burgers,394.0,2
322.0,147.0,0.0,0,Desserts,242.0,3
382.0,129.0,0.0,1,Burgers,308.0,2
233.0,164.0,0.0,1,Burgers,414.0,2
273.0,130.0,0.0,0,Mcnuggets,238.0,5
529.0,186.0,1.0,0,Burgers,427.0,2
293.0,142.0,0.0,1,Desserts,384.0,3
242.0,119.0,0.0,0,Mcnuggets,276.0,5
363.0,132.0,0.0,0,Beverages,287.0,0
311.0,131.0,1.0,0,Desserts,313.0,3
254.0,194.0,1.0,1,Burgers,442.0,2
286.0,105.0,0.0,0,Breakfast,169.0,1
353.0,118.0,0.0,0,Desserts,213.0,3
390.0,178.0,0.0,1,Fries,343.0,4
320.0,140.0,0.0,1,Beverages,294.0,0
103.0,195.0,1.0,0,Fries,460.0,4
405.0,160.0,0.0,1,Breakfast,330.0,1
340.0,196.0,1.0,1,Mcnuggets,483.0,5
370.0,105.0,0.0,0,Mcnuggets,260.0,5
233.0,122.0,0.0,0,Mcnuggets,283.0,5
370.0,162.0,,0,Burgers,305.0,2
492.0,102.0,0.0,1,Breakfast,219.0,1
225.0,158.0,0.0,0,Beverages,291.0,0
398.0,138.0,0.0,1,Beverages,347.0,0
296.0,173.0,0.0,1,Mcnuggets,343.0,5
266.0,161.0,1.0,0,Fries,351.0,4
257.0,132.0,0.0,0,Beverages,302.0,0
322.0,119.0,0.0,0,Burgers,266.0,2
314.0,117.0,0.0,0,Fries,203.0,4
284.0,87.0,0.0,0,Desserts,172.0,3
355.0,148.0,0.0,1,Fries,348.0,4
442.0,98.0,0.0,0,Breakfast,146.0,1
211.0,151.0,0.0,1,Mcnuggets,253.0,5
301.0,142.0,0.0,1,Mcnuggets,310.0,5
417.0,223.0,1.0,1,Burgers,446.0,2
137.0,136.0,1.0,0,Beverages,330.0,0
271.0,97.0,0.0,0,Breakfast,211.0,1
323.0,141.0,0.0,0,Fries,202.0,4
300.0,95.0,0.0,0,Desserts,221.0,3
308.0,131.0,1.0,0,Desserts,378.0,3
414.0,163.0,0.0,1,Breakfast,357.0,1
563.0,146.0,0.0,1,Fries,334.0,4
392.0,112.0,0.0,0,Fries,206.0,4
300.0,213.0,1.0,1,Desserts,530.0,3
210.0,158.0,1.0,0,Fries,330.0,4
539.0,126.0,0.0,0,Mcnuggets,314.0,5
320.0,113.0,0.0,0,Burgers,238.0,2
262.0,117.0,0.0,0,Breakfast,196.0,1
234.0,101.0,0.0,0,Breakfast,168.0,1
552.0,180.0,1.0,0,Breakfast,437.0,1
233.0,150.0,0.0,0,Burgers,248.0,2
294.0,140.0,0.0,0,Beverages,354.0,0
261.0,169.0,0.0,0,Beverages,354.0,0
288.0,156.0,0.0,1,Burgers,354.0,2
292.0,75.0,0.0,0,Breakfast,164.0,1
331.0,157.0,0.0,1,Mcnuggets,376.0,5
418.0,108.0,0.0,0,Beverages,208.0,0
372.0,211.0,1.0,1,Desserts,564.0,3
92.0,157.0,0.0,0,Burgers,399.0,2
175.0,125.0,0.0,0,Beverages,287.0,0
173.0,134.0,0.0,0,Burgers,265.0,2
244.0,134.0,0.0,0,Burgers,328.0,2
177.0,189.0,1.0,0,Mcnuggets,397.0,5
171.0,169.0,1.0,0,Desserts,338.0,3
262.0,162.0,0.0,0,Fries,265.0,4
395.0,188.0,1.0,1,Desserts,404.0,3
267.0,149.0,1.0,0,Desserts,387.0,3
381.0,148.0,1.0,0,Mcnuggets,404.0,5
348.0,141.0,1.0,0,Burgers,359.0,2
226.0,165.0,1.0,0,Fries,407.0,4
308.0,82.0,0.0,0,Breakfast,130.0,1
261.0,158.0,1.0,0,Desserts,365.0,3
365.0,150.0,0.0,1,Desserts,327.0,3
235.0,191.0,1.0,0,Desserts,381.0,3
362.0,125.0,0.0,1,Fries,249.0,4
353.0,155.0,0.0,0,Breakfast,239.0,1
194.0,106.0,0.0,0,Beverages,196.0,0
407.0,127.0,0.0,0,Breakfast,188.0,1
321.0,133.0,0.0,1,Fries,280.0,4
165.0,192.0,1.0,1,Burgers,428.0,2
360.0,142.0,0.0,1,Desserts,263.0,3
363.0,140.0,0.0,0,Desserts,264.0,3
483.0,115.0,0.0,0,Fries,238.0,4
411.0,151.0,1.0,0,Beverages,393.0,0
298.0,159.0,0.0,1,Desserts,315.0,3
307.0,84.0,0.0,0,Fries,196.0,4
277.0,88.0,0.0,0,Breakfast,170.0,1
153.0,146.0,1.0,0,Mcnuggets,344.0,5
366.0,74.0,0.0,0,Breakfast,90.0,1
285.0,115.0,0.0,0,Burgers,302.0,2
547.0,135.0,0.0,1,Mcnuggets,273.0,5
217.0,131.0,0.0,1,Burgers,279.0,2
353.0,141.0,0.0,0,Desserts,299.0,3
269.0,68.0,0.0,0,Breakfast,103.0,1
290.0,166.0,0.0,1,Beverages,354.0,0
355.0,96.0,0.0,0,Breakfast,204.0,1
203.0,155.0,0.0,0,Burgers,284.0,2
459.0,144.0,0.0,0,Burgers,254.0,2
393.0,146.0,0.0,1,Mcnuggets,351.0,5
405.0,110.0,0.0,0,Burgers,212.0,2
173.0,137.0,0.0,0,Burgers,294.0,2
224.0,150.0,0.0,0,Mcnuggets,301.0,5
190.0,132.0,0.0,1,Breakfast,255.0,1
245.0,155.0,0.0,1,Fries,317.0,4
205.0,85.0,0.0,0,Breakfast,154.0,1
167.0,130.0,0.0,0,Burgers,201.0,2
293.0,173.0,0.0,1,Beverages,364.0,0
262.0,180.0,1.0,0,Fries,455.0,4
303.0,158.0,0.0,0,Burgers,307.0,2
255.0,125.0,0.0,0,Burgers,220.0,2
334.0,138.0,0.0,0,Fries,291.0,4
351.0,164.0,0.0,0,Fries,317.0,4
273.0,92.0,0.0,0,Fries,166.0,4
296.0,130.0,0.0,0,Burgers,266.0,2
298.0,167.0,1.0,0,Burgers,347.0,2
301.0,127.0,1.0,0,Fries,303.0,4
377.0,158.0,1.0,0,Desserts,354.0,3
300.0,132.0,1.0,0,Breakfast,285.0,1
273.0,110.0,0.0,0,Fries,229.0,4
265.0,126.0,0.0,0,Breakfast,226.0,1
350.0,111.0,0.0,0,Mcnuggets,222.0,5
441.0,108.0,0.0,0,Mcnuggets,252.0,5
472.0,151.0,1.0,0,Breakfast,289.0,1
383.0,141.0,0.0,0,Mcnuggets,275.0,5
344.0,105.0,0.0,0,Breakfast,209.0,1
417.0,194.0,1.0,1,Desserts,401.0,3
307.0,92.0,0.0,0,Breakfast,172.0,1
275.0,164.0,1.0,0,Burgers,375.0,2
390.0,149.0,0.0,0,Breakfast,315.0,1
446.0,123.0,0.0,1,Breakfast,181.0,1
226.0,114.0,0.0,0,Fries,231.0,4
312.0,150.0,0.0,0,Fries,329.0,4
410.0,133.0,0.0,0,Beverages,253.0,0
449.0,125.0,1.0,0,Mcnuggets,297.0,5
322.0,160.0,0.0,0,Mcnuggets,313.0,5
262.0,149.0,1.0,0,Fries,270.0,4
483.0,180.0,1.0,0,Beverages,305.0,0
248.0,125.0,0.0,0,Fries,198.0,4
370.0,149.0,0.0,1,Desserts,374.0,3
343.0,130.0,0.0,0,Mcnuggets,226.0,5
236.0,112.0,0.0,0,Breakfast,204.0,1
312.0,131.0,0.0,0,Desserts,235.0,3
372.0,131.0,0.0,1,Fries,174.0,4
386.0,151.0,0.0,0,Beverages,240.0,0
249.0,217.0,1.0,1,Mcnuggets,523.0,5
186.0,140.0,0.0,0,Breakfast,310.0,1
149.0,136.0,0.0,0,Fries,316.0,4
196.0,172.0,0.0,1,Beverages,351.0,0
187.0,107.0,0.0,0,Burgers,180.0,2
307.0,109.0,0.0,0,Breakfast,193.0,1
229.0,175.0,1.0,0,Beverages,326.0,0
206.0,147.0,0.0,1,Beverages,329.0,0
268.0,140.0,1.0,0,Fries,280.0,4
392.0,130.0,0.0,0,Burgers,287.0,2
290.0,138.0,0.0,1,Desserts,313.0,3
193.0,176.0,0.0,1,Burgers,350.0,2
261.0,106.0,0.0,1,Breakfast,202.0,1
137.0,140.0,0.0,0,Burgers,355.0,2
330.0,156.0,1.0,0,Desserts,321.0,3
327.0,142.0,0.0,0,Mcnuggets,210.0,5
358.0,212.0,1.0,1,Burgers,457.0,2
346.0,160.0,1.0,0,Burgers,444.0,2
197.0,157.0,0.0,1,Mcnuggets,398.0,5
439.0,186.0,0.0,1,Fries,490.0,4
453.0,141.0,0.0,0,Mcnuggets,203.0,5
238.0,177.0,1.0,0,Mcnuggets,387.0,5
295.0,128.0,0.0,0,Beverages,305.0,0
253.0,147.0,0.0,1,Burgers,329.0,2
522.0,183.0,1.0,0,Mcnuggets,428.0,5
261.0,122.0,0.0,0,Burgers,240.0,2
625.0,162.0,0.0,1,Fries,317.0,4
337.0,140.0,0.0,1,Burgers,349.0,2
473.0,137.0,1.0,0,Breakfast,304.0,1
360.0,113.0,0.0,0,Beverages,164.0,0
456.0,144.0,0.0,0,Burgers,268.0,2
197.0,141.0,1.0,0,Breakfast,268.0,1
338.0,147.0,0.0,0,Burgers,296.0,2
404.0,148.0,0.0,0,Mcnuggets,279.0,5
413.0,110.0,0.0,0,Desserts,219.0,3
213.0,144.0,1.0,0,Desserts,357.0,3
488.0,184.0,1.0,1,Mcnuggets,422.0,5
346.0,162.0,0.0,1,Desserts,345.0,3
282.0,87.0,0.0,0,Fries,198.0,4
209.0,125.0,0.0,1,Fries,313.0,4
193.0,144.0,1.0,0,Breakfast,268.0,1
365.0,131.0,0.0,0,Beverages,292.0,0
210.0,141.0,0.0,0,Mcnuggets,260.0,5
386.0,141.0,1.0,0,Fries,294.0,4
212.0,141.0,0.0,0,Mcnuggets,239.0,5
280.0,126.0,0.0,0,Mcnuggets,239.0,5
249.0,160.0,0.0,1,Mcnuggets,268.0,5
231.0,185.0,1.0,0,Desserts,477.0,3
390.0,171.0,1.0,1,Fries,493.0,4
360.0,170.0,0.0,1,Desserts,254.0,3
334.0,138.0,1.0,0,Desserts,379.0,3
412.0,119.0,0.0,0,Mcnuggets,256.0,5
310.0,121.0,0.0,0,Mcnuggets,218.0,5
234.0,149.0,0.0,0,Mcnuggets,282.0,5
433.0,116.0,0.0,0,Breakfast,186.0,1
320.0,168.0,0.0,1,Desserts,305.0,3
228.0,84.0,0.0,0,Breakfast,101.0,1
383.0,140.0,0.0,0,Burgers,308.0,2
203.0,178.0,1.0,1,Breakfast,410.0,1
522.0,181.0,0.0,1,Mcnuggets,452.0,5
313.0,111.0,0.0,0,Beverages,223.0,0
392.0,135.0,0.0,0,Mcnuggets,315.0,5
279.0,137.0,0.0,0,Burgers,292.0,2
287.0,192.0,1.0,0,Beverages,498.0,0
331.0,147.0,0.0,0,Burgers,324.0,2
301.0,143.0,0.0,1,Desserts,235.0,3
581.0,122.0,0.0,1,Breakfast,210.0,1
261.0,115.0,0.0,0,Breakfast,215.0,1
447.0,135.0,0.0,1,Desserts,231.0,3
323.0,183.0,1.0,1,Breakfast,473.0,1
293.0,106.0,0.0,0,Fries,270.0,4
223.0,138.0,0.0,0,Mcnuggets,293.0,5
229.0,207.0,1.0,1,Fries,441.0,4
381.0,166.0,1.0,0,Desserts,397.0,3
375.0,114.0,0.0,0,Desserts,199.0,3
349.0,134.0,0.0,1,Breakfast,317.0,1
470.0,95.0,0.0,0,Desserts,242.0,3
349.0,150.0,0.0,1,Desserts,237.0,3
295.0,194.0,1.0,0,Fries,480.0,4
268.0,162.0,1.0,0,Desserts,316.0,3
204.0,114.0,0.0,0,Fries,269.0,4
335.0,155.0,0.0,1,Mcnuggets,286.0,5
288.0,157.0,1.0,0,Mcnuggets,426.0,5
264.0,120.0,0.0,0,Burgers,315.0,2
303.0,95.0,0.0,0,Fries,196.0,4
440.0,139.0,0.0,1,Burgers,279.0,2
224.0,167.0,1.0,0,Burgers,421.0,2
223.0,168.0,1.0,1,Desserts,469.0,3
315.0,109.0,0.0,0,Beverages,223.0,0
296.0,172.0,0.0,1,Desserts,371.0,3
376.0,169.0,0.0,1,Burgers,395.0,2
327.0,99.0,0.0,0,Burgers,152.0,2
213.0,157.0,1.0,0,Mcnuggets,365.0,5
442.0,145.0,0.0,1,Burgers,381.0,2
477.0,188.0,0.0,1,Burgers,395.0,2
316.0,177.0,0.0,1,Beverages,376.0,0
312.0,128.0,0.0,0,Fries,186.0,4
273.0,164.0,1.0,0,Desserts,360.0,3
405.0,194.0,0.0,1,Breakfast,371.0,1
265.0,192.0,1.0,1,Burgers,431.0,2
159.0,113.0,0.0,0,Breakfast,268.0,1
452.0,99.0,0.0,0,Beverages,260.0,0
194.0,155.0,0.0,1,Fries,329.0,4
537.0,144.0,0.0,1,Burgers,307.0,2
288.0,122.0,1.0,0,Breakfast,255.0,1
274.0,152.0,1.0,0,Fries,346.0,4
269.0,139.0,0.0,1,Breakfast,289.0,1
232.0,167.0,0.0,0,Burgers,354.0,2
40.0,109.0,0.0,0,Desserts,191.0,3
249.0,128.0,0.0,0,Beverages,256.0,0
408.0,167.0,1.0,0,Desserts,376.0,3
211.0,141.0,0.0,0,Mcnuggets,275.0,5
303.0,159.0,0.0,1,Breakfast,397.0,1
316.0,110.0,0.0,0,Desserts,336.0,3
244.0,170.0,0.0,1,Mcnuggets,376.0,5
369.0,133.0,0.0,0,Burgers,245.0,2
434.0,129.0,0.0,0,Fries,281.0,4
339.0,95.0,0.0,0,Breakfast,202.0,1
300.0,157.0,0.0,1,Burgers,322.0,2
236.0,103.0,0.0,0,Breakfast,191.0,1
251.0,201.0,1.0,0,Burgers,516.0,2
347.0,152.0,0.0,1,Beverages,409.0,0
415.0,126.0,1.0,0,Desserts,345.0,3
442.0,139.0,0.0,1,Burgers,267.0,2
462.0,187.0,0.0,1,Burgers,414.0,2
212.0,134.0,0.0,0,Mcnuggets,281.0,5
257.0,126.0,0.0,0,Desserts,235.0,3
460.0,102.0,0.0,0,Breakfast,171.0,1
314.0,174.0,1.0,1,Burgers,495.0,2
321.0,186.0,1.0,1,Fries,421.0,4
104.0,177.0,0.0,1,Mcnuggets,327.0,5
341.0,176.0,0.0,1,Fries,417.0,4
399.0,116.0,0.0,0,Fries,272.0,4
428.0,152.0,1.0,0,Burgers,382.0,2
327.0,135.0,0.0,0,Burgers,223.0,2
444.0,78.0,0.0,0,Desserts,120.0,3
263.0,150.0,0.0,0,Fries,355.0,4
362.0,158.0,0.0,0,Burgers,314.0,2
375.0,132.0,1.0,0,Breakfast,283.0,1
284.0,111.0,1.0,0,Desserts,250.0,3
265.0,189.0,1.0,1,Burgers,432.0,2
206.0,162.0,1.0,0,Desserts,430.0,3
434.0,137.0,0.0,0,Mcnuggets,206.0,5
181.0,113.0,0.0,0,Mcnuggets,224.0,5
292.0,167.0,1.0,0,Desserts,405.0,3
376.0,157.0,0.0,1,Burgers,286.0,2
263.0,113.0,0.0,0,Mcnuggets,233.0,5
233.0,139.0,1.0,0,Fries,348.0,4
208.0,99.0,0.0,0,Breakfast,160.0,1
294.0,123.0,0.0,0,Beverages,324.0,0
202.0,152.0,0.0,0,Beverages,303.0,0
269.0,125.0,0.0,0,Fries,164.0,4
456.0,118.0,0.0,0,Breakfast,172.0,1
443.0,165.0,1.0,0,Desserts,366.0,3
234.0,162.0,0.0,1,Beverages,328.0,0
364.0,134.0,0.0,0,Mcnuggets,241.0,5
384.0,95.0,0.0,0,Fries,173.0,4
439.0,164.0,0.0,1,Mcnuggets,421.0,5
306.0,119.0,0.0,0,Desserts,243.0,3
326.0,107.0,0.0,1,Desserts,216.0,3
286.0,171.0,1.0,0,Fries,316.0,4
320.0,134.0,0.0,0,Burgers,277.0,2
197.0,149.0,1.0,0,Desserts,359.0,3
290.0,151.0,1.0,0,Burgers,329.0,2
333.0,193.0,0.0,1,Beverages,463.0,0
369.0,133.0,1.0,0,Breakfast,280.0,1
347.0,95.0,0.0,0,Breakfast,150.0,1
283.0,207.0,1.0,0,Burgers,376.0,2
225.0,129.0,0.0,0,Mcnuggets,270.0,5
258.0,149.0,0.0,0,Fries,364.0,4
129.0,153.0,1.0,0,Beverages,303.0,0
388.0,212.0,1.0,0,Burgers,502.0,2
252.0,125.0,,0,Burgers,205.0,2
201.0,152.0,1.0,0,Desserts,308.0,3
256.0,216.0,1.0,1,Desserts,540.0,3
214.0,143.0,0.0,1,Beverages,289.0,0
338.0,122.0,0.0,0,Burgers,251.0,2
322.0,115.0,0.0,0,Desserts,153.0,3
95.0,150.0,0.0,1,Desserts,288.0,3
351.0,149.0,0.0,1,Desserts,288.0,3
135.0,66.0,0.0,0,Breakfast,123.0,1
497.0,81.0,0.0,0,Burgers,197.0,2
353.0,164.0,1.0,0,Beverages,343.0,0
301.0,161.0,0.0,0,Beverages,268.0,0
257.0,109.0,0.0,0,Fries,224.0,4
135.0,124.0,0.0,0,Beverages,278.0,0
353.0,157.0,0.0,1,Mcnuggets,323.0,5
347.0,138.0,0.0,1,Burgers,276.0,2
438.0,113.0,0.0,0,Mcnuggets,146.0,5
425.0,117.0,0.0,0,Fries,198.0,4
316.0,122.0,0.0,0,Fries,260.0,4
278.0,164.0,0.0,0,Burgers,353.0,2
364.0,70.0,0.0,0,Desserts,219.0,3
200.0,198.0,1.0,0,Beverages,410.0,0
203.0,115.0,0.0,1,Fries,217.0,4
342.0,156.0,0.0,1,Mcnuggets,296.0,5
331.0,126.0,0.0,0,Fries,188.0,4
305.0,107.0,0.0,0,Desserts,229.0,3
244.0,118.0,0.0,0,Mcnuggets,223.0,5
315.0,155.0,0.0,0,Beverages,367.0,0
456.0,117.0,0.0,0,Beverages,257.0,0
261.0,179.0,1.0,0,Beverages,408.0,0
163.0,227.0,1.0,1,Beverages,559.0,0
232.0,159.0,0.0,0,Burgers,313.0,2
243.0,180.0,0.0,1,Burgers,426.0,2
357.0,214.0,1.0,1,Fries,443.0,4
323.0,89.0,0.0,0,Fries,161.0,4
272.0,183.0,1.0,0,Mcnuggets,494.0,5
247.0,173.0,0.0,1,Fries,357.0,4
126.0,109.0,0.0,0,Burgers,238.0,2
478.0,211.0,1.0,1,Desserts,467.0,3
300.0,131.0,0.0,0,Beverages,314.0,0
446.0,176.0,1.0,0,Fries,354.0,4
293.0,128.0,0.0,0,Desserts,289.0,3
351.0,144.0,1.0,0,Beverages,368.0,0
254.0,158.0,1.0,0,Mcnuggets,335.0,5
365.0,80.0,0.0,0,Fries,106.0,4
374.0,149.0,0.0,0,Breakfast,277.0,1
219.0,101.0,0.0,0,Burgers,242.0,2
147.0,195.0,1.0,0,Burgers,451.0,2
319.0,130.0,0.0,0,Mcnuggets,298.0,5
258.0,158.0,0.0,1,Beverages,365.0,0
295.0,117.0,0.0,0,Fries,252.0,4
162.0,196.0,1.0,1,Desserts,465.0,3
355.0,129.0,1.0,0,Fries,240.0,4
205.0,141.0,0.0,0,Mcnuggets,315.0,5
305.0,103.0,0.0,0,Beverages,167.0,0
326.0,167.0,1.0,0,Burgers,422.0,2
278.0,97.0,0.0,0,Fries,181.0,4
327.0,119.0,0.0,0,Fries,241.0,4
274.0,121.0,0.0,0,Mcnuggets,294.0,5
453.0,175.0,0.0,1,Mcnuggets,425.0,5
341.0,142.0,0.0,0,Fries,343.0,4
558.0,199.0,1.0,1,Fries,422.0,4
268.0,125.0,0.0,0,Burgers,357.0,2
203.0,132.0,0.0,0,Burgers,305.0,2
277.0,142.0,1.0,0,Mcnuggets,351.0,5
330.0,135.0,0.0,1,Desserts,254.0,3
388.0,148.0,0.0,0,Burgers,303.0,2
262.0,132.0,0.0,0,Mcnuggets,258.0,5
169.0,109.0,0.0,0,Fries,227.0,4
222.0,118.0,0.0,0,Fries,271.0,4
244.0,207.0,1.0,1,Desserts,456.0,3
190.0,209.0,1.0,1,Mcnuggets,478.0,5
322.0,150.0,0.0,0,Fries,289.0,4
408.0,161.0,0.0,0,Beverages,298.0,0
289.0,136.0,0.0,0,Desserts,241.0,3
294.0,144.0,0.0,1,Breakfast,323.0,1
440.0,144.0,0.0,1,Desserts,307.0,3
493.0,156.0,0.0,1,Desserts,285.0,3
257.0,118.0,0.0,1,Beverages,256.0,0
273.0,159.0,1.0,0,Breakfast,333.0,1
267.0,216.0,1.0,1,Burgers,469.0,2
370.0,180.0,1.0,0,Mcnuggets,342.0,5
150.0,173.0,1.0,0,Breakfast,456.0,1
364.0,136.0,0.0,0,Mcnuggets,278.0,5
566.0,93.0,0.0,0,Desserts,268.0,3
273.0,113.0,0.0,0,Desserts,241.0,3
189.0,162.0,1.0,1,Breakfast,361.0,1
409.0,169.0,1.0,0,Beverages,411.0,0
528.0,115.0,0.0,0,Fries,278.0,4
248.0,153.0,0.0,0,Fries,260.0,4
180.0,77.0,0.0,0,Desserts,105.0,3
195.0,165.0,0.0,1,Breakfast,319.0,1
368.0,175.0,0.0,1,Mcnuggets,336.0,5
138.0,138.0,0.0,0,Breakfast,247.0,1
307.0,105.0,0.0,0,Burgers,280.0,2
268.0,153.0,1.0,0,Desserts,397.0,3
438.0,188.0,0.0,1,Beverages,379.0,0
180.0,159.0,0.0,1,Burgers,373.0,2
181.0,146.0,1.0,0,Fries,388.0,4
310.0,130.0,0.0,0,Burgers,307.0,2
190.0,121.0,0.0,0,Mcnuggets,244.0,5
293.0,238.0,1.0,1,Burgers,501.0,2
348.0,74.0,0.0,0,Desserts,185.0,3
330.0,213.0,1.0,0,Burgers,411.0,2
350.0,98.0,0.0,1,Desserts,177.0,3
310.0,150.0,1.0,0,Desserts,358.0,3
485.0,104.0,0.0,0,Fries,186.0,4
424.0,169.0,1.0,0,Fries,329.0,4
394.0,126.0,0.0,0,Fries,288.0,4
332.0,136.0,0.0,0,Fries,259.0,4
296.0,172.0,1.0,0,Beverages,451.0,0
293.0,130.0,0.0,0,Fries,200.0,4
406.0,157.0,0.0,1,Breakfast,441.0,1
236.0,147.0,0.0,1,Desserts,322.0,3
265.0,164.0,1.0,0,Beverages,425.0,0
278.0,166.0,0.0,1,Fries,427.0,4
458.0,173.0,0.0,1,Burgers,368.0,2
266.0,104.0,0.0,0,Mcnuggets,189.0,5
266.0,134.0,0.0,0,Fries,269.0,4
325.0,146.0,0.0,0,Beverages,282.0,0
271.0,149.0,0.0,0,Burgers,330.0,2
189.0,118.0,0.0,0,Fries,280.0,4
361.0,161.0,0.0,1,Beverages,311.0,0
297.0,117.0,0.0,0,Burgers,318.0,2
304.0,124.0,0.0,0,Mcnuggets,210.0,5
339.0,158.0,1.0,0,Desserts,321.0,3
315.0,201.0,1.0,1,Mcnuggets,430.0,5
162.0,110.0,0.0,0,Fries,223.0,4
141.0,128.0,0.0,0,Fries,221.0,4
219.0,107.0,0.0,0,Breakfast,126.0,1
218.0,196.0,0.0,1,Desserts,472.0,3
236.0,84.0,0.0,0,Breakfast,178.0,1
447.0,113.0,0.0,0,Fries,231.0,4
245.0,182.0,0.0,1,Burgers,375.0,2
293.0,133.0,0.0,1,Mcnuggets,372.0,5
176.0,152.0,0.0,1,Beverages,364.0,0
242.0,143.0,0.0,0,Beverages,343.0,0
255.0,79.0,0.0,0,Fries,175.0,4
471.0,188.0,1.0,1,Breakfast,408.0,1
291.0,160.0,0.0,1,Burgers,418.0,2
351.0,133.0,0.0,0,Beverages,283.0,0
319.0,174.0,0.0,1,Fries,373.0,4
309.0,152.0,1.0,0,Desserts,293.0,3
317.0,151.0,0.0,1,Burgers,319.0,2
437.0,172.0,1.0,1,Desserts,457.0,3
435.0,200.0,1.0,1,Fries,443.0,4
276.0,138.0,0.0,0,Beverages,292.0,0
308.0,131.0,0.0,0,Beverages,283.0,0
270.0,149.0,0.0,0,Burgers,323.0,2
460.0,128.0,0.0,0,Mcnuggets,326.0,5
389.0,199.0,1.0,1,Desserts,445.0,3
346.0,177.0,1.0,0,Beverages,411.0,0
363.0,102.0,0.0,0,Fries,203.0,4
231.0,148.0,1.0,0,Mcnuggets,341.0,5
202.0,101.0,0.0,0,Desserts,187.0,3
390.0,134.0,0.0,1,Desserts,281.0,3
305.0,96.0,0.0,0,Mcnuggets,230.0,5
446.0,152.0,0.0,1,Fries,327.0,4
292.0,131.0,0.0,1,Mcnuggets,251.0,5
278.0,98.0,0.0,0,Burgers,271.0,2
457.0,75.0,0.0,0,Burgers,216.0,2
246.0,182.0,1.0,1,Fries,466.0,4
419.0,109.0,0.0,0,Fries,181.0,4
216.0,121.0,0.0,0,Beverages,306.0,0
307.0,132.0,0.0,0,Desserts,232.0,3
418.0,152.0,0.0,0,Mcnuggets,314.0,5
285.0,131.0,0.0,1,Beverages,300.0,0
375.0,177.0,0.0,1,Burgers,400.0,2
341.0,118.0,0.0,0,Desserts,189.0,3
360.0,179.0,0.0,1,Burgers,312.0,2
229.0,136.0,1.0,0,Fries,363.0,4
414.0,146.0,0.0,0,Fries,299.0,4
245.0,143.0,0.0,1,Fries,346.0,4
193.0,206.0,1.0,0,Beverages,436.0,0
263.0,155.0,1.0,0,Burgers,409.0,2
351.0,168.0,0.0,1,Beverages,360.0,0
243.0,117.0,0.0,0,Breakfast,179.0,1
263.0,144.0,0.0,0,Burgers,275.0,2
437.0,91.0,0.0,0,Breakfast,122.0,1
327.0,110.0,0.0,0,Burgers,239.0,2
559.0,210.0,1.0,1,Beverages,514.0,0
364.0,153.0,0.0,1,Fries,353.0,4
260.0,156.0,1.0,0,Breakfast,294.0,1
289.0,139.0,0.0,0,Mcnuggets,324.0,5
335.0,214.0,1.0,1,Mcnuggets,449.0,5
317.0,121.0,0.0,0,Mcnuggets,202.0,5
262.0,149.0,0.0,0,Beverages,308.0,0
436.0,145.0,0.0,1,Mcnuggets,272.0,5
337.0,130.0,0.0,0,Beverages,253.0,0
266.0,126.0,0.0,0,Mcnuggets,260.0,5
262.0,138.0,1.0,0,Breakfast,306.0,1
444.0,141.0,0.0,0,Burgers,223.0,2
209.0,194.0,1.0,0,Fries,480.0,4
366.0,92.0,0.0,0,Mcnuggets,145.0,5
308.0,164.0,0.0,1,Beverages,329.0,0
363.0,158.0,1.0,0,Burgers,351.0,2
303.0,181.0,1.0,0,Desserts,366.0,3
369.0,162.0,1.0,0,Mcnuggets,400.0,5
408.0,141.0,0.0,0,Burgers,302.0,2
285.0,122.0,0.0,0,Desserts,257.0,3
256.0,126.0,0.0,0,Burgers,294.0,2
201.0,190.0,0.0,1,Beverages,380.0,0
349.0,186.0,1.0,0,Burgers,414.0,2
323.0,151.0,0.0,1,Mcnuggets,349.0,5
219.0,147.0,1.0,0,Fries,408.0,4
216.0,136.0,1.0,0,Burgers,358.0,2
206.0,132.0,0.0,0,Mcnuggets,296.0,5
301.0,157.0,0.0,1,Fries,307.0,4
324.0,181.0,0.0,1,Beverages,426.0,0
255.0,74.0,0.0,0,Breakfast,101.0,1
148.0,108.0,0.0,0,Desserts,257.0,3
269.0,109.0,0.0,0,Mcnuggets,239.0,5
443.0,179.0,0.0,0,Burgers,466.0,2
252.0,128.0,0.0,0,Mcnuggets,290.0,5
350.0,220.0,1.0,1,Beverages,472.0,0
420.0,160.0,1.0,0,Mcnuggets,427.0,5
300.0,192.0,1.0,0,Fries,536.0,4
305.0,117.0,0.0,1,Fries,227.0,4
331.0,103.0,0.0,0,Fries,224.0,4
400.0,187.0,0.0,1,Mcnuggets,405.0,5
310.0,184.0,1.0,0,Burgers,400.0,2
264.0,87.0,0.0,0,Desserts,133.0,3
493.0,134.0,1.0,0,Breakfast,237.0,1
342.0,132.0,0.0,0,Mcnuggets,288.0,5
221.0,165.0,1.0,0,Beverages,382.0,0
432.0,108.0,0.0,1,Desserts,260.0,3
256.0,115.0,0.0,0,Burgers,273.0,2
203.0,142.0,1.0,0,Mcnuggets,351.0,5
310.0,201.0,1.0,1,Desserts,412.0,3
