Date,Day_of_Week,Food_Category,Weather,Is_Holiday,Is_Weekend,Promotion,Average_Price,Previous_Day_Sales,Customers,Sales
2023-11-12,Sunday,Breakfast,Hot,0,1,0.0,105.58,253.0,130.0,239.0
2029-01-25,Thursday,Desserts,Cloudy,1,0,1.0,67.55,352.0,182.0,420.0
2029-07-18,Wednesday,Fries,Cloudy,0,0,1.0,82.93,318.0,171.0,403.0
2028-11-17,Friday,Beverages,Hot,0,0,1.0,92.02,143.0,162.0,290.0
2022-07-03,Sunday,Desserts,Sunny,0,1,1.0,97.33,327.0,170.0,454.0
2024-03-28,Thursday,Fries,Hot,0,0,1.0,80.32,231.0,176.0,371.0
2028-11-12,Sunday,Beverages,Cloudy,0,1,0.0,53.82,188.0,182.0,433.0
2029-04-18,Wednesday,McNuggets,Rainy,0,0,0.0,152.54,209.0,114.0,222.0
2024-11-21,Thursday,Fries,Sunny,0,0,0.0,81.24,206.0,89.0,152.0
2028-04-15,Saturday,Burgers,Cloudy,0,1,0.0,146.65,352.0,173.0,397.0
2029-08-26,Sunday,Beverages,Cloudy,1,1,0.0,70.86,541.0,196.0,456.0
2027-09-12,Sunday,Burgers,Sunny,0,1,0.0,189.69,378.0,162.0,394.0
2023-02-15,Wednesday,Fries,Cloudy,0,0,0.0,63.66,453.0,128.0,219.0
2023-09-30,Saturday,Fries,Sunny,0,1,0.0,56.02,411.0,185.0,391.0
2026-05-04,Monday,Desserts,Rainy,0,0,0.0,87.08,284.0,96.0,140.0
2027-07-19,Monday,Fries,Cloudy,0,0,0.0,86.16,387.0,120.0,228.0
2022-06-12,Sunday,McNuggets,Cloudy,0,1,0.0,151.53,221.0,153.0,344.0
2024-09-03,Tuesday,McNuggets,Cloudy,0,0,1.0,128.83,208.0,188.0,436.0
2024-10-26,Saturday,Breakfast,Cloudy,1,1,0.0,117.06,325.0,162.0,370.0
2024-01-07,Sunday,Fries,Rainy,0,1,1.0,92.75,274.0,184.0,393.0
2024-06-26,Wednesday,Fries,Cloudy,0,0,1.0,55.01,218.0,162.0,339.0
2025-05-10,Saturday,McNuggets,Hot,0,1,1.0,133.65,340.0,213.0,466.0
2028-08-15,Tuesday,Burgers,Cloudy,1,0,1.0,170.63,362.0,233.0,517.0
2022-01-31,Monday,McNuggets,Sunny,0,0,0.0,117.86,343.0,106.0,254.0
2024-03-12,Tuesday,Burgers,Cold,0,0,0.0,126.0,319.0,,231.0
2025-11-26,Wednesday,Desserts,Cloudy,0,0,0.0,108.83,210.0,131.0,242.0
2024-03-01,Friday,Burgers,Sunny,0,0,1.0,130.23,170.0,171.0,406.0
2022-06-23,Thursday,Fries,Sunny,0,0,1.0,59.19,195.0,153.0,333.0
2027-03-20,Saturday,Breakfast,Cold,0,1,0.0,112.61,491.0,131.0,238.0
2022-10-24,Monday,Breakfast,Rainy,0,0,0.0,131.3,551.0,76.0,161.0
2022-11-22,Tuesday,Breakfast,Hot,0,0,0.0,135.96,287.0,113.0,130.0
2027-04-22,Thursday,Breakfast,Rainy,0,0,0.0,83.87,280.0,83.0,164.0
2027-11-11,Thursday,Breakfast,Rainy,0,0,0.0,123.69,96.0,130.0,214.0
2025-02-01,Saturday,Beverages,Cold,0,1,0.0,91.57,379.0,150.0,318.0
2029-11-07,Wednesday,Breakfast,Sunny,0,0,0.0,71.46,372.0,104.0,244.0
2025-04-25,Friday,Beverages,Sunny,0,0,0.0,98.68,366.0,150.0,348.0
2023-05-01,Monday,Desserts,Rainy,0,0,0.0,93.66,308.0,113.0,250.0
2027-01-07,Thursday,McNuggets,Rainy,0,0,0.0,119.07,254.0,99.0,173.0
2029-09-07,Friday,Breakfast,Cloudy,0,0,0.0,120.82,388.0,80.0,133.0
2027-07-17,Saturday,Burgers,Rainy,0,1,0.0,148.76,376.0,179.0,339.0
2028-07-03,Monday,Fries,Hot,0,0,0.0,79.76,455.0,125.0,215.0
2027-05-17,Monday,Breakfast,Sunny,0,0,0.0,103.98,331.0,109.0,257.0
2024-04-20,Saturday,Burgers,Cloudy,0,1,1.0,178.72,390.0,194.0,493.0
2022-03-15,Tuesday,Breakfast,Sunny,0,0,0.0,106.2,282.0,93.0,216.0
2027-06-28,Monday,Fries,Hot,0,0,0.0,57.88,435.0,160.0,331.0
2029-03-08,Thursday,Desserts,Hot,0,0,1.0,53.49,257.0,170.0,382.0
2026-10-30,Friday,Beverages,Sunny,0,0,1.0,57.48,304.0,195.0,437.0
2023-05-02,Tuesday,Burgers,Cloudy,0,0,1.0,110.45,250.0,152.0,311.0
2025-05-20,Tuesday,Fries,Cloudy,0,0,0.0,86.93,202.0,113.0,225.0
2028-07-15,Saturday,McNuggets,Cold,0,1,0.0,155.4,461.0,155.0,364.0
2024-11-07,Thursday,Breakfast,Sunny,0,0,0.0,79.85,335.0,96.0,212.0
2025-06-09,Monday,Beverages,Rainy,0,0,0.0,45.65,316.0,97.0,249.0
2028-08-19,Saturday,Breakfast,Cold,0,1,0.0,135.93,260.0,124.0,302.0
2024-09-30,Monday,Breakfast,Sunny,0,0,1.0,112.51,388.0,141.0,336.0
2023-09-14,Thursday,Burgers,Sunny,0,0,0.0,115.72,293.0,146.0,375.0
2023-04-24,Monday,Desserts,Cloudy,0,0,0.0,69.6,372.0,100.0,285.0
2026-07-10,Friday,Fries,Rainy,0,0,0.0,100.48,264.0,107.0,172.0
2028-03-13,Monday,Beverages,Sunny,0,0,0.0,69.11,391.0,103.0,220.0
2029-07-08,Sunday,Breakfast,Rainy,0,1,0.0,81.53,314.0,126.0,322.0
2025-02-25,Tuesday,Breakfast,Sunny,0,0,0.0,86.82,334.0,87.0,177.0
2029-07-20,Friday,Desserts,Cloudy,0,0,0.0,108.74,298.0,93.0,152.0
2026-05-06,Wednesday,McNuggets,Cloudy,0,0,0.0,96.0,256.0,129.0,310.0
2022-11-21,Monday,Desserts,Hot,0,0,0.0,62.76,395.0,127.0,304.0
2027-07-26,Monday,Beverages,Rainy,0,0,0.0,67.86,320.0,102.0,157.0
2028-08-13,Sunday,Fries,Cloudy,0,1,1.0,105.9,269.0,201.0,443.0
2026-02-11,Wednesday,Burgers,Sunny,0,0,0.0,169.13,483.0,126.0,260.0
2023-06-12,Monday,Fries,Hot,0,0,1.0,60.2,231.0,135.0,377.0
2023-07-10,Monday,Beverages,Rainy,0,0,1.0,90.47,446.0,141.0,275.0
2027-10-25,Monday,Beverages,Cloudy,1,0,0.0,79.88,265.0,162.0,378.0
2023-07-22,Saturday,Beverages,Rainy,0,1,0.0,94.0,184.0,180.0,445.0
2023-11-08,Wednesday,Burgers,Sunny,0,0,0.0,185.84,243.0,141.0,299.0
2029-09-20,Thursday,Fries,Cloudy,0,0,0.0,72.03,156.0,121.0,245.0
2022-08-28,Sunday,Burgers,Rainy,0,1,1.0,165.2,460.0,,425.0
2023-08-29,Tuesday,burgers,Sunny,0,0,0.0,87.57,291.0,103.0,280.0
2023-06-17,Saturday,Desserts,Cloudy,0,1,1.0,75.42,373.0,169.0,474.0
2025-11-13,Thursday,Fries,Rainy,0,0,0.0,68.05,248.0,102.0,147.0
2024-12-24,Tuesday,Desserts,Hot,0,0,0.0,103.01,277.0,95.0,171.0
2026-07-21,Tuesday,Desserts,Cloudy,0,0,1.0,111.74,263.0,153.0,342.0
2027-11-22,Monday,Burgers,Sunny,0,0,1.0,158.76,286.0,182.0,420.0
2026-05-08,Friday,Beverages,Rainy,0,0,0.0,89.15,418.0,104.0,211.0
2029-09-28,Friday,Burgers,Sunny,0,0,0.0,184.88,187.0,-5.0,254.0
2023-09-03,Sunday,Burgers,Rainy,0,1,1.0,165.98,383.0,211.0,510.0
2025-06-26,Thursday,Breakfast,Sunny,0,0,0.0,138.55,352.0,120.0,267.0
2025-12-07,Sunday,Fries,Cloudy,0,1,0.0,70.79,565.0,177.0,334.0
2024-05-14,Tuesday,Beverages,Sunny,0,0,0.0,83.11,266.0,155.0,279.0
2026-09-11,Friday,Burgers,Cloudy,0,0,0.0,187.8,199.0,110.0,254.0
2029-12-17,Monday,Fries,Hot,0,0,,81.28,254.0,128.0,265.0
2025-10-05,Sunday,Beverages,Cloudy,0,1,0.0,70.56,194.0,158.0,349.0
2029-01-22,Monday,Fries,Cold,0,0,0.0,92.39,383.0,118.0,242.0
2023-07-12,Wednesday,Burgers,Cloudy,0,0,0.0,150.38,239.0,148.0,299.0
2030-01-04,Friday,Desserts,Rainy,0,0,0.0,110.96,199.0,65.0,125.0
2023-08-25,Friday,Fries,Rainy,1,0,0.0,97.49,266.0,111.0,254.0
2026-11-03,Tuesday,Beverages,Sunny,0,0,0.0,64.45,319.0,126.0,280.0
2026-02-27,Friday,Fries,Sunny,0,0,1.0,95.69,202.0,172.0,364.0
2027-07-22,Thursday,Fries,Rainy,0,0,0.0,100.71,176.0,103.0,149.0
2026-09-26,Saturday,McNuggets,Sunny,0,1,0.0,140.72,274.0,158.0,324.0
2026-02-26,Thursday,Desserts,Cold,0,0,0.0,88.09,203.0,114.0,190.0
2025-11-14,Friday,Burgers,Rainy,0,0,1.0,133.09,139.0,186.0,332.0
2029-07-05,Thursday,Burgers,Hot,0,0,0.0,134.6,264.0,153.0,299.0
2028-11-07,Tuesday,McNuggets,Sunny,0,0,0.0,144.1,63.0,116.0,231.0
2022-04-19,Tuesday,Fries,Rainy,0,0,0.0,67.25,159.0,97.0,214.0
2026-09-03,Thursday,McNuggets,Hot,0,0,0.0,140.12,319.0,145.0,332.0
2030-02-01,Friday,Beverages,Rainy,0,0,0.0,83.19,152.0,115.0,330.0
2023-08-26,Saturday,Burgers,Sunny,1,1,0.0,123.68,268.0,181.0,408.0
2022-11-15,Tuesday,Burgers,Hot,0,0,0.0,161.88,157.0,69.0,40.0
2024-12-14,Saturday,Burgers,Hot,0,1,0.0,114.55,237.0,203.0,500.0
2024-12-20,Friday,Desserts,Sunny,0,0,0.0,52.24,195.0,138.0,239.0
2025-08-09,Saturday,Beverages,Rainy,0,1,0.0,71.28,446.0,162.0,363.0
2025-05-26,Monday,Breakfast,Cloudy,0,0,1.0,84.98,418.0,143.0,383.0
2027-10-16,Saturday,McNuggets,Sunny,0,1,0.0,135.56,352.0,169.0,281.0
2023-02-07,Tuesday,Beverages,Cold,0,0,0.0,75.79,292.0,110.0,272.0
2024-10-09,Wednesday,Desserts,Rainy,0,0,0.0,114.95,328.0,93.0,178.0
2029-12-27,Thursday,Breakfast,Rainy,0,0,1.0,139.84,305.0,142.0,303.0
2028-11-27,Monday,Fries,Rainy,0,0,0.0,66.89,271.0,91.0,193.0
2028-10-06,Friday,Fries,Rainy,0,0,0.0,58.22,280.0,105.0,240.0
2025-11-23,Sunday,Burgers,Rainy,0,1,0.0,158.08,358.0,179.0,412.0
2029-05-08,Tuesday,Fries,Sunny,0,0,0.0,107.12,305.0,122.0,258.0
2024-07-16,Tuesday,Beverages,Rainy,0,0,0.0,99.97,148.0,110.0,218.0
2024-04-27,Saturday,Desserts,Rainy,0,1,0.0,75.74,295.0,141.0,275.0
2023-11-14,Tuesday,Burgers,Hot,0,0,1.0,,247.0,163.0,398.0
2024-01-27,Saturday,McNuggets,Sunny,0,1,1.0,109.42,160.0,208.0,489.0
2025-06-15,Sunday,Breakfast,Cold,0,1,0.0,117.61,310.0,95.0,254.0
2025-08-06,Wednesday,Breakfast,Hot,0,0,0.0,73.75,,127.0,280.0
2028-05-07,Sunday,Beverages,Sunny,0,1,1.0,,453.0,175.0,434.0
2029-09-02,Sunday,Desserts,Sunny,0,1,0.0,75.45,502.0,168.0,373.0
2026-02-03,Tuesday,McNuggets,Hot,0,0,1.0,138.97,307.0,163.0,370.0
2028-03-18,Saturday,Fries,Hot,0,1,0.0,106.3,242.0,156.0,288.0
2022-03-12,Saturday,Breakfast,Rainy,0,1,1.0,132.06,282.0,182.0,451.0
2023-07-27,Thursday,Fries,Hot,0,0,0.0,58.38,257.0,139.0,216.0
2027-11-02,Tuesday,Burgers,Cloudy,0,0,0.0,133.05,319.0,141.0,317.0
2023-03-26,Sunday,Burgers,Sunny,0,1,0.0,135.5,321.0,180.0,370.0
2025-06-17,Tuesday,Beverages,Cloudy,0,0,0.0,96.83,242.0,101.0,219.0
2022-02-26,Saturday,Burgers,Rainy,0,1,0.0,178.73,204.0,146.0,273.0
2026-07-18,Saturday,Beverages,Rainy,0,1,0.0,76.07,230.0,165.0,300.0
2025-01-04,Saturday,Fries,Sunny,0,1,1.0,64.25,158.0,175.0,474.0
2026-03-06,Friday,Fries,Cloudy,0,0,0.0,97.03,243.0,107.0,220.0
2026-10-09,Friday,Breakfast,Sunny,0,0,1.0,86.03,89.0,144.0,319.0
2024-08-20,Tuesday,Fries,Sunny,0,0,1.0,81.63,294.0,165.0,351.0
2024-12-29,Sunday,Beverages,Cold,0,1,0.0,91.59,309.0,163.0,364.0
2024-09-17,Tuesday,Breakfast,Sunny,0,0,1.0,101.53,136.0,148.0,275.0
2022-11-06,Sunday,Fries,Cloudy,0,1,1.0,74.32,200.0,180.0,410.0
2028-02-04,Friday,Beverages,Sunny,0,0,0.0,68.3,232.0,126.0,237.0
2025-01-07,Tuesday,Desserts,Cloudy,0,0,1.0,118.7,161.0,,435.0
2026-02-12,Thursday,Fries,Sunny,0,0,0.0,72.49,244.0,120.0,260.0
2029-10-19,Friday,Beverages,Cloudy,0,0,0.0,62.28,292.0,132.0,339.0
2025-05-11,Sunday,Fries,Cloudy,0,1,1.0,93.87,449.0,185.0,419.0
2023-01-29,Sunday,Breakfast,Cloudy,0,1,0.0,120.89,497.0,134.0,290.0
2023-04-09,Sunday,McNuggets,Rainy,0,1,0.0,128.96,353.0,151.0,392.0
2024-11-30,Saturday,Beverages,Hot,0,1,0.0,53.15,479.0,150.0,391.0
2028-10-24,Tuesday,McNuggets,Rainy,0,0,0.0,150.89,231.0,129.0,290.0
2027-02-27,Saturday,Breakfast,Sunny,0,1,1.0,112.01,215.0,167.0,373.0
2028-05-11,Thursday,McNuggets,Cloudy,0,0,0.0,108.55,270.0,149.0,245.0
2023-05-22,Monday,Desserts,Cold,0,0,1.0,56.2,,159.0,344.0
2028-12-11,Monday,Breakfast,Sunny,0,0,0.0,133.44,272.0,154.0,361.0
2023-08-22,Tuesday,Burgers,Cloudy,0,0,1.0,129.35,209.0,143.0,374.0
2024-10-08,Tuesday,Desserts,Cloudy,0,0,1.0,101.03,237.0,140.0,348.0
2024-06-16,Sunday,FRIES ,Hot,0,1,0.0,97.59,428.0,151.0,320.0
2023-08-05,Saturday,Desserts,Hot,0,1,1.0,88.33,409.0,187.0,397.0
2028-01-06,Thursday,Beverages,Hot,0,0,0.0,90.94,320.0,139.0,290.0
2023-12-07,Thursday,Desserts,Cold,0,0,1.0,-20.0,,136.0,280.0
2027-12-02,Thursday,McNuggets,Sunny,0,0,0.0,115.98,376.0,114.0,168.0
2029-12-16,Sunday,Desserts,Cloudy,0,1,0.0,104.6,440.0,138.0,279.0
2026-05-31,Sunday,McNuggets,Sunny,0,1,0.0,150.15,215.0,184.0,425.0
2023-03-13,Monday,Burgers,Sunny,0,0,0.0,168.05,341.0,143.0,269.0
2027-07-25,Sunday,Beverages,Cloudy,0,1,0.0,45.14,312.0,154.0,330.0
2022-05-01,Sunday,Breakfast,Sunny,0,1,0.0,132.24,370.0,134.0,294.0
2025-04-02,Wednesday,Burgers,Rainy,0,0,0.0,179.98,280.0,117.0,206.0
2024-02-16,Friday,Fries,Hot,0,0,1.0,84.56,278.0,157.0,422.0
2024-05-19,Sunday,Desserts,Sunny,0,1,1.0,62.22,343.0,206.0,411.0
2029-09-26,Wednesday,Breakfast,Cloudy,0,0,0.0,90.33,347.0,108.0,233.0
2026-04-06,Monday,McNuggets,Rainy,0,0,0.0,98.39,360.0,110.0,228.0
2022-11-10,Thursday,Desserts,Sunny,0,0,0.0,75.75,271.0,113.0,244.0
2026-09-06,Sunday,McNuggets,Rainy,0,1,1.0,99.29,315.0,170.0,397.0
2022-08-22,Monday,Beverages,Sunny,0,0,0.0,69.98,300.0,151.0,347.0
2029-04-06,Friday,Fries,Sunny,0,0,0.0,59.07,264.0,131.0,258.0
2026-09-10,Thursday,Beverages,Hot,0,0,0.0,86.91,344.0,138.0,236.0
2027-09-28,Tuesday,McNuggets,Hot,0,0,0.0,146.02,245.0,159.0,330.0
2028-08-01,Tuesday,McNuggets,Cloudy,1,0,0.0,157.17,164.0,150.0,317.0
2022-04-22,Friday,Burgers,Sunny,0,0,0.0,152.22,354.0,163.0,315.0
2029-03-09,Friday,Fries,Sunny,0,0,0.0,61.36,390.0,123.0,180.0
2025-03-24,Monday,Breakfast,Cloudy,0,0,0.0,113.87,645.0,125.0,247.0
2023-02-15,Wednesday,Fries,Cloudy,0,0,0.0,63.66,453.0,128.0,219.0
2022-08-07,Sunday,McNuggets,Rainy,0,1,0.0,157.72,281.0,149.0,305.0
2023-11-25,Saturday, fries,Sunny,0,1,1.0,101.56,334.0,220.0,460.0
2029-11-21,Wednesday,Breakfast,Rainy,0,0,0.0,85.17,275.0,100.0,264.0
2025-01-30,Thursday,Beverages,Rainy,0,0,0.0,90.16,232.0,104.0,245.0
2024-06-22,Saturday,McNuggets,Sunny,0,1,0.0,134.67,360.0,212.0,492.0
2028-08-07,Monday,McNuggets,Rainy,0,0,0.0,99.57,332.0,122.0,255.0
2023-04-18,Tuesday,Burgers,Rainy,0,0,0.0,180.72,351.0,119.0,276.0
2028-10-19,Thursday,Burgers,Rainy,0,0,1.0,156.14,343.0,165.0,381.0
2024-05-17,Friday,Burgers,Rainy,0,0,0.0,125.8,356.0,155.0,299.0
2023-05-23,Tuesday,Breakfast,Cloudy,0,0,1.0,112.63,340.0,153.0,310.0
2028-01-19,Wednesday,Desserts,Sunny,0,0,0.0,76.86,294.0,107.0,187.0
2026-02-07,Saturday,Fries,Sunny,0,1,0.0,71.39,529.0,146.0,296.0
2026-12-06,Sunday,Desserts,Sunny,0,1,0.0,74.59,343.0,138.0,333.0
2029-09-16,Sunday,Breakfast,Sunny,0,1,1.0,106.09,387.0,196.0,438.0
2023-01-23,Monday,Burgers,Rainy,0,0,1.0,131.28,320.0,138.0,294.0
2024-11-13,Wednesday,Burgers,Rainy,0,0,0.0,110.08,404.0,120.0,273.0
2027-09-09,Thursday,Beverages,Sunny,0,0,0.0,60.06,278.0,116.0,263.0
2027-03-31,Wednesday,McNuggets,sunny,0,0,0.0,96.14,270.0,149.0,256.0
2024-04-11,Thursday,Beverages,Hot,0,0,0.0,94.25,366.0,139.0,294.0
2025-12-28,Sunday,McNuggets,Sunny,0,1,0.0,119.63,331.0,153.0,373.0
2025-08-15,Friday,Desserts,Rainy,1,0,0.0,116.89,233.0,162.0,357.0
2028-11-01,Wednesday,McNuggets,Rainy,0,0,1.0,94.27,384.0,138.0,329.0
2025-04-23,Wednesday,Fries,Sunny,0,0,0.0,56.57,203.0,148.0,265.0
2030-02-05,Tuesday,Desserts,Cloudy,0,0,1.0,116.78,242.0,121.0,295.0
2022-05-16,Monday,Fries,CLOUDY,0,0,0.0,85.37,283.0,113.0,266.0
2025-06-27,Friday,Burgers,Cloudy,0,0,0.0,117.09,268.0,120.0,237.0
2028-01-04,Tuesday,Burgers,Sunny,0,0,0.0,120.26,271.0,159.0,279.0
2024-01-12,Friday,Fries,Hot,0,0,0.0,56.81,214.0,125.0,269.0
2028-04-03,Monday,Burgers,Cloudy,0,0,0.0,180.38,399.0,127.0,258.0
2023-01-02,Monday,Desserts,Cloudy,0,0,0.0,87.19,312.0,93.0,205.0
2027-04-03,Saturday,Fries,Hot,0,1,0.0,88.51,342.0,146.0,279.0
2022-01-30,Sunday,Burgers,Rainy,0,1,0.0,144.04,442.0,145.0,
2029-11-25,Sunday,Desserts,Cloudy,0,1,0.0,57.78,545.0,158.0,365.0
2022-01-23,Sunday,Fries,Rainy,0,1,1.0,,461.0,142.0,379.0
2024-12-26,Thursday,Desserts,Hot,1,0,0.0,65.49,384.0,149.0,369.0
2024-04-22,Monday,Burgers,Cloudy,0,0,0.0,133.52,317.0,135.0,249.0
2026-04-19,Sunday,Beverages,Hot,0,1,0.0,77.47,579.0,141.0,235.0
2023-02-25,Saturday,Breakfast,Hot,0,1,1.0,134.7,101.0,181.0,415.0
2028-03-23,Thursday,McNuggets,Hot,0,0,0.0,99.1,292.0,120.0,283.0
2023-04-06,Thursday,Burgers,Sunny,0,0,0.0,164.7,253.0,125.0,249.0
2022-02-13,Sunday,Desserts,Cloudy,0,1,0.0,67.98,364.0,126.0,238.0
2022-03-29,Tuesday,McNuggets,Sunny,0,0,0.0,168.39,389.0,126.0,185.0
2025-01-10,Friday,Burgers,Rainy,0,0,0.0,127.81,183.0,113.0,294.0
2026-04-30,Thursday,Fries,Cold,0,0,0.0,77.54,402.0,80.0,148.0
2022-10-10,Monday,Fries,Hot,0,0,1.0,94.68,304.0,191.0,470.0
2027-10-23,Saturday,Beverages,Cold,0,1,0.0,56.26,179.0,155.0,350.0
2027-04-07,Wednesday,McNuggets,Rainy,0,0,0.0,115.99,419.0,91.0,143.0
2024-12-09,Monday,Burgers,Rainy,0,0,0.0,134.3,276.0,116.0,248.0
2024-02-05,Monday,Beverages,Sunny,0,0,1.0,56.8,533.0,126.0,276.0
2029-11-06,Tuesday,Beverages,Hot,0,0,0.0,49.47,274.0,156.0,381.0
2028-10-18,Wednesday,Desserts,Cloudy,0,0,1.0,89.03,279.0,148.0,326.0
2028-10-05,Thursday,Beverages,Cloudy,0,0,0.0,92.17,323.0,134.0,271.0
2028-08-17,Thursday,Burgers,Sunny,0,0,0.0,166.33,222.0,145.0,314.0
2030-02-25,Monday,Burgers,Sunny,0,0,1.0,183.36,290.0,175.0,333.0
2024-01-26,Friday,Breakfast,Sunny,1,0,0.0,88.86,491.0,109.0,161.0
2028-07-06,Thursday,Beverages,Hot,0,0,0.0,57.53,231.0,125.0,266.0
2028-09-12,Tuesday,Fries,Cloudy,0,0,0.0,104.28,172.0,87.0,220.0
2023-10-05,Thursday,Burgers,Cloudy,0,0,0.0,135.73,256.0,131.0,202.0
2025-09-28,Sunday,McNuggets,Sunny,0,1,0.0,155.48,325.0,166.0,418.0
2025-04-21,Monday,McNuggets,Rainy,0,0,0.0,153.08,197.0,123.0,303.0
2028-01-28,Friday,Desserts,Sunny,0,0,0.0,80.06,185.0,89.0,166.0
2029-06-04,Monday,Beverages,Cold,0,0,0.0,51.46,402.0,121.0,271.0
2026-10-27,Tuesday,Beverages,Cloudy,0,0,0.0,47.63,298.0,140.0,356.0
2022-08-10,Wednesday,Beverages,Sunny,0,0,1.0,77.41,359.0,146.0,404.0
2023-06-28,Wednesday,McNuggets,Cloudy,0,0,0.0,127.52,369.0,149.0,361.0
2025-06-05,Thursday,Beverages,Sunny,0,0,1.0,58.91,307.0,198.0,436.0
2027-12-09,Thursday,McNuggets,Sunny,0,0,0.0,128.87,336.0,125.0,236.0
2026-12-11,Friday,Breakfast,Cloudy,0,0,0.0,76.2,147.0,103.0,181.0
2023-10-14,Saturday,Beverages,Cloudy,0,1,1.0,53.9,167.0,193.0,509.0
2025-05-24,Saturday,Burgers,Cloudy,0,1,0.0,131.97,,184.0,428.0
2029-08-12,Sunday,Burgers,Rainy,0,1,0.0,133.69,423.0,138.0,215.0
2023-11-27,Monday,McNuggets,Sunny,0,0,1.0,134.16,332.0,170.0,395.0
2023-07-23,Sunday,Desserts,Hot,0,1,0.0,,461.0,183.0,352.0
2024-12-07,Saturday,Fries,Rainy,0,1,0.0,99.41,160.0,137.0,309.0
2028-12-30,Saturday,Desserts,Rainy,0,1,0.0,89.54,299.0,132.0,317.0
2022-09-30,Friday,Desserts,Rainy,0,0,0.0,96.46,257.0,84.0,134.0
2023-06-06,Tuesday,Fries,Cloudy,0,0,0.0,88.57,200.0,129.0,221.0
2027-05-20,Thursday,McNuggets,,0,0,0.0,103.27,301.0,122.0,208.0
2027-09-25,Saturday,Beverages,Sunny,0,1,1.0,63.28,293.0,233.0,628.0
2023-07-19,Wednesday,Fries,Cloudy,0,0,0.0,75.85,282.0,99.0,174.0
2025-04-19,Saturday,Beverages,Sunny,0,1,1.0,53.78,239.0,236.0,572.0
2026-11-25,Wednesday,Beverages,Cloudy,0,0,,63.94,305.0,148.0,274.0
2024-06-06,Thursday,Fries,Rainy,0,0,0.0,99.21,79.0,83.0,115.0
2025-05-22,Thursday,Beverages,Hot,0,0,1.0,63.3,267.0,168.0,340.0
2030-01-30,Wednesday,McNuggets,Sunny,0,0,1.0,100.53,259.0,185.0,396.0
2026-10-12,Monday,Beverages,Sunny,0,0,0.0,76.88,328.0,165.0,429.0
2029-11-15,Thursday,Beverages,Sunny,0,0,0.0,96.52,269.0,89.0,236.0
2026-05-03,Sunday,Beverages,Hot,0,1,0.0,75.46,297.0,152.0,314.0
2028-07-29,Saturday,Burgers,Cold,0,1,1.0,146.21,256.0,210.0,447.0
2027-08-07,Saturday,Desserts,Rainy,0,1,0.0,75.79,339.0,124.0,230.0
2026-09-20,Sunday,Burgers,Cloudy,0,1,1.0,181.03,346.0,219.0,577.0
2022-06-18,Saturday,Burgers,Hot,0,1,0.0,131.68,429.0,182.0,429.0
2025-08-16,Saturday,Burgers,Cloudy,0,1,1.0,112.29,340.0,214.0,463.0
2029-04-27,Friday,Burgers,Cloudy,0,0,0.0,182.44,251.0,122.0,290.0
2028-06-05,Monday,Fries,Sunny,0,0,0.0,62.97,518.0,96.0,226.0
2027-04-23,Friday,Beverages,Hot,0,0,0.0,46.42,166.0,110.0,283.0
2026-06-26,Friday,Burgers,Rainy,0,0,0.0,170.41,96.0,147.0,290.0
2027-09-24,Friday,Burgers,Hot,0,0,0.0,113.2,209.0,143.0,258.0
2029-01-26,Friday,Beverages,Hot,1,0,1.0,94.2,,229.0,494.0
2028-06-14,Wednesday,Desserts,Sunny,0,0,0.0,57.74,266.0,137.0,289.0
2023-01-03,Tuesday,Desserts,Sunny,0,0,0.0,106.39,222.0,138.0,229.0
2026-11-22,Sunday,McNuggets,Hot,0,1,0.0,107.6,287.0,171.0,340.0
2028-04-22,Saturday,Fries,Cold,0,1,0.0,61.38,396.0,167.0,342.0
2024-07-19,Friday,Burgers,Cold,0,0,0.0,175.86,271.0,108.0,273.0
2025-09-14,Sunday,Beverages,Cloudy,0,1,,50.88,310.0,180.0,417.0
2022-12-18,Sunday,Breakfast,Cloudy,0,1,0.0,94.34,482.0,120.0,258.0
2027-07-09,Friday,Beverages,Sunny,0,0,1.0,95.82,228.0,177.0,444.0
2025-03-23,Sunday,Burgers,Hot,0,1,1.0,144.2,434.0,250.0,648.0
2027-07-12,Monday,Burgers,Rainy,0,0,0.0,141.83,338.0,141.0,319.0
2027-11-07,Sunday,Burgers,Rainy,0,1,0.0,134.79,273.0,147.0,319.0
2029-06-15,Friday,Breakfast,Hot,0,0,0.0,104.54,344.0,75.0,199.0
2028-07-26,Wednesday,McNuggets,Cloudy,0,0,1.0,115.83,288.0,176.0,371.0
2023-05-14,Sunday,Desserts,SUNNY,0,1,0.0,116.92,341.0,169.0,361.0
2029-05-01,Tuesday,Burgers,Sunny,0,0,1.0,159.35,239.0,171.0,391.0
2022-07-30,Saturday,Beverages,Sunny,0,1,0.0,94.99,220.0,162.0,344.0
2028-05-22,Monday,McNuggets,Cloudy,0,0,0.0,148.38,415.0,130.0,153.0
2028-10-02,Monday,Fries,Hot,0,0,0.0,62.34,436.0,135.0,273.0
2022-08-16,Tuesday,Fries,Cloudy,0,0,1.0,103.97,305.0,160.0,414.0
2023-01-01,Sunday,Fries,Rainy,1,1,0.0,82.78,406.0,166.0,349.0
2028-02-13,Sunday,McNuggets,Cloudy,0,1,0.0,104.94,350.0,181.0,372.0
2028-03-08,Wednesday,Fries,Cloudy,0,0,0.0,104.27,447.0,154.0,209.0
